step,game_name,model_mode,observations,actions,selection_info,joint_actions,payoffs,rewards,infos,terminations,truncations
24,Pure Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +1.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Right, Agent B: Right\n  your payoff: +1.0 | Agent B payoff: +1.0\n\nSTEP: 24/50 (steps remaining: 26)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Left.\n  [1] Choose action: Right."", ""Agent B"": ""REWARD THIS TURN: +1.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Right, Agent B: Right\n  your payoff: +1.0 | Agent A payoff: +1.0\n\nSTEP: 24/50 (steps remaining: 26)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Left.\n  [1] Choose action: Right.""}","{""Agent A"": ""Choose action: Left."", ""Agent B"": ""Choose action: Right.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Left"", ""Agent B"": ""Right""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 25, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Left"", ""Agent B"": ""Right""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Left"", ""Agent B"": ""Right""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 25, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Left"", ""Agent B"": ""Right""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Left"", ""Agent B"": ""Right""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
25,Pure Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Left, Agent B: Right\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nSTEP: 25/50 (steps remaining: 25)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Left.\n  [1] Choose action: Right."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Left, Agent B: Right\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nSTEP: 25/50 (steps remaining: 25)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Left.\n  [1] Choose action: Right.""}","{""Agent A"": ""Choose action: Right."", ""Agent B"": ""Choose action: Left.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Right"", ""Agent B"": ""Left""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 26, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Right"", ""Agent B"": ""Left""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Right"", ""Agent B"": ""Left""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 26, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Right"", ""Agent B"": ""Left""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Right"", ""Agent B"": ""Left""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
26,Pure Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Right, Agent B: Left\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nSTEP: 26/50 (steps remaining: 24)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Left.\n  [1] Choose action: Right."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Right, Agent B: Left\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nSTEP: 26/50 (steps remaining: 24)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Left.\n  [1] Choose action: Right.""}","{""Agent A"": ""Choose action: Left."", ""Agent B"": ""Choose action: Right.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Left"", ""Agent B"": ""Right""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 27, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Left"", ""Agent B"": ""Right""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Left"", ""Agent B"": ""Right""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 27, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Left"", ""Agent B"": ""Right""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Left"", ""Agent B"": ""Right""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
27,Pure Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Left, Agent B: Right\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nSTEP: 27/50 (steps remaining: 23)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Left.\n  [1] Choose action: Right."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Left, Agent B: Right\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nSTEP: 27/50 (steps remaining: 23)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Left.\n  [1] Choose action: Right.""}","{""Agent A"": ""Choose action: Left."", ""Agent B"": ""Choose action: Right.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Left"", ""Agent B"": ""Right""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 28, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Left"", ""Agent B"": ""Right""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Left"", ""Agent B"": ""Right""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 28, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Left"", ""Agent B"": ""Right""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Left"", ""Agent B"": ""Right""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
28,Pure Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Left, Agent B: Right\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nSTEP: 28/50 (steps remaining: 22)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Left.\n  [1] Choose action: Right."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Left, Agent B: Right\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nSTEP: 28/50 (steps remaining: 22)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Left.\n  [1] Choose action: Right.""}","{""Agent A"": ""Choose action: Right."", ""Agent B"": ""Choose action: Right.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Right"", ""Agent B"": ""Right""}","{""Agent A"": 1.0, ""Agent B"": 1.0}","{""Agent A"": 1.0, ""Agent B"": 1.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 29, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Right"", ""Agent B"": ""Right""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Right"", ""Agent B"": ""Right""}, ""payoffs"": {""Agent A"": 1.0, ""Agent B"": 1.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 29, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Right"", ""Agent B"": ""Right""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Right"", ""Agent B"": ""Right""}, ""payoffs"": {""Agent A"": 1.0, ""Agent B"": 1.0}}}}","[false, false]","[false, false]"
29,Pure Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +1.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Right, Agent B: Right\n  your payoff: +1.0 | Agent B payoff: +1.0\n\nSTEP: 29/50 (steps remaining: 21)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Left.\n  [1] Choose action: Right."", ""Agent B"": ""REWARD THIS TURN: +1.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Right, Agent B: Right\n  your payoff: +1.0 | Agent A payoff: +1.0\n\nSTEP: 29/50 (steps remaining: 21)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Left.\n  [1] Choose action: Right.""}","{""Agent A"": ""Choose action: Left."", ""Agent B"": ""Choose action: Right.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Left"", ""Agent B"": ""Right""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 30, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Left"", ""Agent B"": ""Right""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Left"", ""Agent B"": ""Right""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 30, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Left"", ""Agent B"": ""Right""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Left"", ""Agent B"": ""Right""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
30,Pure Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Left, Agent B: Right\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nSTEP: 30/50 (steps remaining: 20)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Left.\n  [1] Choose action: Right."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Left, Agent B: Right\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nSTEP: 30/50 (steps remaining: 20)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Left.\n  [1] Choose action: Right.""}","{""Agent A"": ""Choose action: Left."", ""Agent B"": ""Choose action: Right.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Left"", ""Agent B"": ""Right""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 31, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Left"", ""Agent B"": ""Right""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Left"", ""Agent B"": ""Right""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 31, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Left"", ""Agent B"": ""Right""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Left"", ""Agent B"": ""Right""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
31,Pure Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Left, Agent B: Right\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nSTEP: 31/50 (steps remaining: 19)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Left.\n  [1] Choose action: Right."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Left, Agent B: Right\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nSTEP: 31/50 (steps remaining: 19)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Left.\n  [1] Choose action: Right.""}","{""Agent A"": ""Choose action: Right."", ""Agent B"": ""Choose action: Left.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Right"", ""Agent B"": ""Left""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 32, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Right"", ""Agent B"": ""Left""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Right"", ""Agent B"": ""Left""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 32, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Right"", ""Agent B"": ""Left""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Right"", ""Agent B"": ""Left""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
32,Pure Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Right, Agent B: Left\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nSTEP: 32/50 (steps remaining: 18)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Left.\n  [1] Choose action: Right."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Right, Agent B: Left\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nSTEP: 32/50 (steps remaining: 18)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Left.\n  [1] Choose action: Right.""}","{""Agent A"": ""Choose action: Left."", ""Agent B"": ""Choose action: Right.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Left"", ""Agent B"": ""Right""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 33, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Left"", ""Agent B"": ""Right""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Left"", ""Agent B"": ""Right""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 33, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Left"", ""Agent B"": ""Right""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Left"", ""Agent B"": ""Right""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
33,Pure Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Left, Agent B: Right\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nSTEP: 33/50 (steps remaining: 17)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Left.\n  [1] Choose action: Right."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Left, Agent B: Right\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nSTEP: 33/50 (steps remaining: 17)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Left.\n  [1] Choose action: Right.""}","{""Agent A"": ""Choose action: Left."", ""Agent B"": ""Choose action: Left.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Left"", ""Agent B"": ""Left""}","{""Agent A"": 1.0, ""Agent B"": 1.0}","{""Agent A"": 1.0, ""Agent B"": 1.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 34, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Left"", ""Agent B"": ""Left""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Left"", ""Agent B"": ""Left""}, ""payoffs"": {""Agent A"": 1.0, ""Agent B"": 1.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 34, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Left"", ""Agent B"": ""Left""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Left"", ""Agent B"": ""Left""}, ""payoffs"": {""Agent A"": 1.0, ""Agent B"": 1.0}}}}","[false, false]","[false, false]"
34,Pure Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +1.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Left, Agent B: Left\n  your payoff: +1.0 | Agent B payoff: +1.0\n\nSTEP: 34/50 (steps remaining: 16)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Left.\n  [1] Choose action: Right."", ""Agent B"": ""REWARD THIS TURN: +1.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Left, Agent B: Left\n  your payoff: +1.0 | Agent A payoff: +1.0\n\nSTEP: 34/50 (steps remaining: 16)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Left.\n  [1] Choose action: Right.""}","{""Agent A"": ""Choose action: Right."", ""Agent B"": ""Choose action: Left.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Right"", ""Agent B"": ""Left""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 35, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Right"", ""Agent B"": ""Left""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Right"", ""Agent B"": ""Left""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 35, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Right"", ""Agent B"": ""Left""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Right"", ""Agent B"": ""Left""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
35,Pure Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Right, Agent B: Left\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nSTEP: 35/50 (steps remaining: 15)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Left.\n  [1] Choose action: Right."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Right, Agent B: Left\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nSTEP: 35/50 (steps remaining: 15)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Left.\n  [1] Choose action: Right.""}","{""Agent A"": ""Choose action: Right."", ""Agent B"": ""Choose action: Left.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Right"", ""Agent B"": ""Left""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 36, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Right"", ""Agent B"": ""Left""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Right"", ""Agent B"": ""Left""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 36, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Right"", ""Agent B"": ""Left""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Right"", ""Agent B"": ""Left""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
